,AD1_AD2,AD3_AD4,AD5_AD6,Ct1_Ct2,Ct3_Ct4,Ct5_Ct6
S100A1,0.07291666666666667,0.09787234042553192,0.24822695035460993,0.2469879518072289,0.4372801875732708,0.2
CHTOP,0.11458333333333333,0.05106382978723404,0.0425531914893617,0.08433734939759036,0.07268464243845252,0.09852941176470588
SNAPIN,0.020833333333333332,0.03829787234042553,0.03546099290780142,0.024096385542168676,0.0738569753810082,0.058823529411764705
ILF2,0.0625,0.01702127659574468,0.02127659574468085,0.012048192771084338,0.03751465416178194,0.03529411764705882
INTS3,0.14583333333333334,0.11063829787234042,0.03546099290780142,0.04819277108433735,0.10316529894490035,0.060294117647058824
GATAD2B,0.19791666666666666,0.15319148936170213,0.06382978723404255,0.0783132530120482,0.15943728018757328,0.0838235294117647
DENND4B,0.11458333333333333,0.0425531914893617,0.04964539007092199,0.03614457831325301,0.038686987104337635,0.05588235294117647
SLC39A1,0.03125,0.00851063829787234,0.014184397163120567,0.018072289156626505,0.02813599062133646,0.026470588235294117
JTB,0.14583333333333334,0.05106382978723404,0.04964539007092199,0.10240963855421686,0.10082063305978899,0.09117647058823529
RPS27,0.07291666666666667,0.03829787234042553,0.07801418439716312,0.03614457831325301,0.06096131301289566,0.041176470588235294
NUP210L,0.0,0.04680851063829787,0.0425531914893617,0.03614457831325301,0.02579132473622509,0.027941176470588237
TPM3,0.0,0.05531914893617021,0.0070921985815602835,0.012048192771084338,0.0492379835873388,0.033823529411764704
C1orf43,0.041666666666666664,0.08085106382978724,0.0425531914893617,0.06626506024096386,0.06565064478311841,0.0661764705882353
UBAP2L,0.041666666666666664,0.06382978723404255,0.04964539007092199,0.03614457831325301,0.04689331770222743,0.03823529411764706
HAX1,0.010416666666666666,0.03829787234042553,0.03546099290780142,0.03614457831325301,0.0668229777256741,0.033823529411764704
ATP8B2,0.0625,0.10638297872340426,0.028368794326241134,0.04216867469879518,0.04689331770222743,0.057352941176470586
IL6R,0.010416666666666666,0.029787234042553193,0.02127659574468085,0.018072289156626505,0.041031652989449004,0.039705882352941174
UBE2Q1,0.052083333333333336,0.01276595744680851,0.0425531914893617,0.018072289156626505,0.02579132473622509,0.027941176470588237
ADAR,0.14583333333333334,0.1574468085106383,0.04964539007092199,0.10240963855421686,0.123094958968347,0.08823529411764706
KCNN3,0.2916666666666667,0.8978723404255319,0.41843971631205673,0.3674698795180723,0.4970691676436108,0.4514705882352941
PMVK,0.07291666666666667,0.06382978723404255,0.09929078014184398,0.05421686746987952,0.06447831184056271,0.05588235294117647
PBXIP1,0.2916666666666667,0.20851063829787234,0.24113475177304963,0.14457831325301204,0.1735052754982415,0.27647058823529413
ADAM15,0.14583333333333334,0.02553191489361702,0.07092198581560284,0.05421686746987952,0.04220398593200469,0.047058823529411764
EFNA1,0.09375,0.04680851063829787,0.07801418439716312,0.018072289156626505,0.01992966002344666,0.026470588235294117
DPM3,0.020833333333333332,0.029787234042553193,0.028368794326241134,0.024096385542168676,0.038686987104337635,0.030882352941176472
RP11-263K19.4,0.052083333333333336,0.20425531914893616,0.07801418439716312,0.04216867469879518,0.16412661195779601,0.14852941176470588
GBA,0.13541666666666666,0.02127659574468085,0.02127659574468085,0.024096385542168676,0.03048065650644783,0.03529411764705882
FAM189B,0.041666666666666664,0.02127659574468085,0.014184397163120567,0.024096385542168676,0.03048065650644783,0.022058823529411766
SCAMP3,0.13541666666666666,0.0851063829787234,0.03546099290780142,0.060240963855421686,0.08323563892145369,0.057352941176470586
CLK2,0.0625,0.03404255319148936,0.03546099290780142,0.03614457831325301,0.03751465416178194,0.04852941176470588
FDPS,0.0625,0.10212765957446808,0.02127659574468085,0.024096385542168676,0.10082063305978899,0.08970588235294118
RUSC1,0.08333333333333333,0.03404255319148936,0.014184397163120567,0.018072289156626505,0.02579132473622509,0.029411764705882353
ASH1L,0.1875,0.41702127659574467,0.18439716312056736,0.28313253012048195,0.4454865181711606,0.3264705882352941
YY1AP1,0.13541666666666666,0.2127659574468085,0.07801418439716312,0.10240963855421686,0.11723329425556858,0.09264705882352942
DAP3,0.13541666666666666,0.22127659574468084,0.06382978723404255,0.04216867469879518,0.09964830011723329,0.07647058823529412
GON4L,0.052083333333333336,0.2425531914893617,0.05673758865248227,0.12650602409638553,0.13716295427901523,0.07352941176470588
SYT11,0.34375,0.15319148936170213,0.2127659574468085,0.1927710843373494,0.2473622508792497,0.20588235294117646
KIAA0907,0.010416666666666666,0.04680851063829787,0.0425531914893617,0.07228915662650602,0.06447831184056271,0.04264705882352941
ARHGEF2,0.052083333333333336,0.03829787234042553,0.0425531914893617,0.006024096385542169,0.029308323563892145,0.033823529411764704
SSR2,0.03125,0.03404255319148936,0.04964539007092199,0.03614457831325301,0.04689331770222743,0.03676470588235294
UBQLN4,0.14583333333333334,0.02553191489361702,0.05673758865248227,0.024096385542168676,0.026963657678780773,0.029411764705882353
LAMTOR2,0.07291666666666667,0.0425531914893617,0.014184397163120567,0.024096385542168676,0.04220398593200469,0.030882352941176472
LMNA,0.16666666666666666,0.14893617021276595,0.11347517730496454,0.06626506024096386,0.07033997655334115,0.07794117647058824
SEMA4A,0.010416666666666666,0.01702127659574468,0.02127659574468085,0.07228915662650602,0.09613130128956623,0.075
PAQR6,0.052083333333333336,0.14893617021276595,0.07801418439716312,0.0963855421686747,0.20750293083235638,0.225
SMG5,0.13541666666666666,0.03404255319148936,0.07801418439716312,0.04819277108433735,0.04689331770222743,0.060294117647058824
GLMP,0.03125,0.0425531914893617,0.014184397163120567,0.024096385542168676,0.029308323563892145,0.022058823529411766
CCT3,0.08333333333333333,0.11914893617021277,0.11347517730496454,0.03614457831325301,0.08440797186400938,0.07941176470588235
C1orf61,0.65625,0.3446808510638298,0.46099290780141844,1.2409638554216869,2.321219226260258,1.4544117647058823
MEF2D,0.07291666666666667,0.05531914893617021,0.02127659574468085,0.04819277108433735,0.05275498241500586,0.06323529411764706
APOA1BP,0.052083333333333336,0.029787234042553193,0.02127659574468085,0.04819277108433735,0.05158264947245018,0.03235294117647059
HAPLN2,0.15625,0.06808510638297872,0.028368794326241134,0.03614457831325301,0.032825322391559206,0.039705882352941174
BCAN,0.4270833333333333,0.19574468085106383,0.2198581560283688,0.3433734939759036,0.37749120750293086,0.38529411764705884
NES,0.03125,0.01702127659574468,0.0070921985815602835,0.006024096385542169,0.007033997655334115,0.0029411764705882353
RRNAD1,0.03125,0.03829787234042553,0.028368794326241134,0.012048192771084338,0.031652989449003514,0.03235294117647059
MRPL24,0.041666666666666664,0.029787234042553193,0.0070921985815602835,0.05421686746987952,0.02813599062133646,0.033823529411764704
HDGF,0.0625,0.059574468085106386,0.04964539007092199,0.030120481927710843,0.04806565064478312,0.03676470588235294
PRCC,0.0625,0.09361702127659574,0.06382978723404255,0.04216867469879518,0.059788980070339975,0.03676470588235294
ARHGEF11,0.0625,0.13617021276595745,0.11347517730496454,0.07228915662650602,0.13716295427901523,0.10441176470588236
KIRREL,0.0,0.0,0.0,0.006024096385542169,0.005861664712778429,0.0014705882352941176
MNDA,0.0,0.0,0.0,0.006024096385542169,0.0011723329425556857,0.0014705882352941176
IFI16,0.052083333333333336,0.08936170212765958,0.0070921985815602835,0.05421686746987952,0.08323563892145369,0.060294117647058824
CADM3,0.13541666666666666,0.08085106382978724,0.06382978723404255,0.0783132530120482,0.08675263774912075,0.09705882352941177
DUSP23,0.020833333333333332,0.00851063829787234,0.014184397163120567,0.0,0.010550996483001172,0.007352941176470588
PIGM,0.03125,0.02127659574468085,0.04964539007092199,0.03614457831325301,0.04337631887456037,0.020588235294117647
KCNJ10,0.3333333333333333,0.15319148936170213,0.19858156028368795,0.1566265060240964,0.16998827667057445,0.2235294117647059
KCNJ9,0.010416666666666666,0.00425531914893617,0.0,0.0,0.0035169988276670576,0.0058823529411764705
IGSF8,0.020833333333333332,0.07234042553191489,0.028368794326241134,0.05421686746987952,0.06565064478311841,0.10147058823529412
ATP1A2,0.6458333333333334,1.5872340425531914,1.0141843971631206,0.8313253012048193,1.2508792497069168,1.1632352941176471
PEA15,0.15625,0.04680851063829787,0.03546099290780142,0.12048192771084337,0.18522860492379836,0.13529411764705881
DCAF8,0.1875,0.1276595744680851,0.05673758865248227,0.060240963855421686,0.09026963657678781,0.0838235294117647
COPA,0.16666666666666666,0.12340425531914893,0.09219858156028368,0.06626506024096386,0.141852286049238,0.09852941176470588
NCSTN,0.09375,0.02553191489361702,0.02127659574468085,0.018072289156626505,0.044548651817116064,0.030882352941176472
PFDN2,0.0625,0.02553191489361702,0.05673758865248227,0.030120481927710843,0.07620164126611957,0.057352941176470586
NIT1,0.020833333333333332,0.03829787234042553,0.0070921985815602835,0.024096385542168676,0.06565064478311841,0.047058823529411764
UFC1,0.052083333333333336,0.03829787234042553,0.04964539007092199,0.060240963855421686,0.09613130128956623,0.03529411764705882
PPOX,0.020833333333333332,0.02553191489361702,0.03546099290780142,0.04819277108433735,0.041031652989449004,0.03676470588235294
B4GALT3,0.03125,0.01276595744680851,0.0,0.030120481927710843,0.02579132473622509,0.016176470588235296
ADAMTS4,0.052083333333333336,0.01702127659574468,0.0070921985815602835,0.0,0.007033997655334115,0.0029411764705882353
NDUFS2,0.22916666666666666,0.16595744680851063,0.07092198581560284,0.07228915662650602,0.0914419695193435,0.12205882352941176
FCER1G,0.010416666666666666,0.00425531914893617,0.0,0.03614457831325301,0.007033997655334115,0.010294117647058823
PCP4L1,0.0,0.0,0.0,0.006024096385542169,0.011723329425556858,0.0058823529411764705
SDHC,0.0625,0.07234042553191489,0.04964539007092199,0.05421686746987952,0.06916764361078546,0.057352941176470586
FCGR2A,0.0,0.0,0.0070921985815602835,0.006024096385542169,0.005861664712778429,0.004411764705882353
HSPA6,0.03125,0.00425531914893617,0.0,0.0,0.01875732708089097,0.0
DUSP12,0.052083333333333336,0.00425531914893617,0.0070921985815602835,0.018072289156626505,0.016412661195779603,0.01764705882352941
ATF6,0.15625,0.1148936170212766,0.1276595744680851,0.10843373493975904,0.11371629542790153,0.10441176470588236
NOS1AP,0.03125,0.03404255319148936,0.014184397163120567,0.006024096385542169,0.029308323563892145,0.010294117647058823
UHMK1,0.010416666666666666,0.05531914893617021,0.03546099290780142,0.024096385542168676,0.03634232121922626,0.03529411764705882
UAP1,0.010416666666666666,0.02553191489361702,0.0,0.018072289156626505,0.02579132473622509,0.020588235294117647
DDR2,0.10416666666666667,0.26382978723404255,0.16312056737588654,0.09036144578313253,0.15826494724501758,0.09411764705882353
HSD17B7,0.07291666666666667,0.14893617021276595,0.04964539007092199,0.024096385542168676,0.08089097303634232,0.026470588235294117
CCDC190,0.0,0.04680851063829787,0.03546099290780142,0.030120481927710843,0.05158264947245018,0.020588235294117647
RGS4,0.010416666666666666,0.00425531914893617,0.0070921985815602835,0.006024096385542169,0.005861664712778429,0.004411764705882353
RGS5,0.03125,0.02553191489361702,0.0070921985815602835,0.018072289156626505,0.029308323563892145,0.026470588235294117
PBX1,0.2604166666666667,0.3617021276595745,0.3333333333333333,0.6445783132530121,0.9495896834701055,0.6602941176470588
RXRG,0.0,0.00851063829787234,0.02127659574468085,0.024096385542168676,0.05041031652989449,0.013235294117647059
MGST3,0.020833333333333332,0.17872340425531916,0.10638297872340426,0.13253012048192772,0.1652989449003517,0.1411764705882353
ALDH9A1,0.07291666666666667,0.04680851063829787,0.05673758865248227,0.030120481927710843,0.05627198124267292,0.047058823529411764
TMCO1,0.125,0.10212765957446808,0.07801418439716312,0.09036144578313253,0.11840562719812427,0.1161764705882353
UCK2,0.03125,0.01702127659574468,0.014184397163120567,0.024096385542168676,0.032825322391559206,0.014705882352941176
FAM78B,0.03125,0.02553191489361702,0.014184397163120567,0.024096385542168676,0.012895662368112544,0.016176470588235296
POGK,0.020833333333333332,0.03829787234042553,0.04964539007092199,0.030120481927710843,0.044548651817116064,0.026470588235294117
ILDR2,0.020833333333333332,0.03404255319148936,0.04964539007092199,0.060240963855421686,0.08558030480656506,0.052941176470588235
POU2F1,0.20833333333333334,0.5829787234042553,0.22695035460992907,0.3674698795180723,0.6916764361078547,0.47941176470588237
CD247,0.010416666666666666,0.02127659574468085,0.028368794326241134,0.006024096385542169,0.007033997655334115,0.0014705882352941176
CREG1,0.010416666666666666,0.02127659574468085,0.0070921985815602835,0.04216867469879518,0.03399765533411489,0.022058823529411766
RCSD1,0.0,0.0,0.0,0.0,0.004689331770222743,0.0029411764705882353
MPZL1,0.041666666666666664,0.05106382978723404,0.04964539007092199,0.024096385542168676,0.09730363423212192,0.057352941176470586
MPC2,0.010416666666666666,0.01276595744680851,0.028368794326241134,0.06626506024096386,0.026963657678780773,0.022058823529411766
DCAF6,0.041666666666666664,0.11914893617021277,0.07801418439716312,0.10240963855421686,0.1324736225087925,0.13823529411764707
GPR161,0.010416666666666666,0.01276595744680851,0.0070921985815602835,0.018072289156626505,0.05275498241500586,0.020588235294117647
TIPRL,0.03125,0.05106382978723404,0.02127659574468085,0.024096385542168676,0.05041031652989449,0.041176470588235294
LINC00970,0.010416666666666666,0.02127659574468085,0.028368794326241134,0.030120481927710843,0.01992966002344666,0.014705882352941176
ATP1B1,0.2604166666666667,0.05106382978723404,0.04964539007092199,0.1566265060240964,0.11254396248534584,0.09705882352941177
NME7,0.052083333333333336,0.22127659574468084,0.07092198581560284,0.0963855421686747,0.20398593200468934,0.1411764705882353
BLZF1,0.041666666666666664,0.0425531914893617,0.05673758865248227,0.04216867469879518,0.09730363423212192,0.06911764705882353
SLC19A2,0.0,0.02553191489361702,0.0,0.024096385542168676,0.05041031652989449,0.027941176470588237
F5,0.0,0.03404255319148936,0.0,0.0,0.007033997655334115,0.014705882352941176
C1orf112,0.020833333333333332,0.0425531914893617,0.0,0.030120481927710843,0.03048065650644783,0.023529411764705882
SCYL3,0.010416666666666666,0.03829787234042553,0.02127659574468085,0.018072289156626505,0.05158264947245018,0.01764705882352941
KIFAP3,0.08333333333333333,0.17872340425531916,0.07092198581560284,0.09036144578313253,0.15357561547479484,0.11764705882352941
PRRX1,0.11458333333333333,0.24680851063829787,0.05673758865248227,0.1144578313253012,0.141852286049238,0.06764705882352941
MROH9,0.0,0.00425531914893617,0.0,0.006024096385542169,0.011723329425556858,0.0058823529411764705
PRRC2C,0.11458333333333333,0.22127659574468084,0.18439716312056736,0.15060240963855423,0.13833528722157093,0.13088235294117648
VAMP4,0.020833333333333332,0.03404255319148936,0.014184397163120567,0.012048192771084338,0.017584994138335287,0.025
METTL13,0.13541666666666666,0.02127659574468085,0.0425531914893617,0.006024096385542169,0.010550996483001172,0.016176470588235296
DNM3,0.6458333333333334,0.41702127659574467,0.7801418439716312,0.6144578313253012,1.0117233294255568,0.8529411764705882
PIGC,0.052083333333333336,0.05106382978723404,0.04964539007092199,0.12048192771084337,0.1406799531066823,0.1426470588235294
SUCO,0.17708333333333334,0.1148936170212766,0.11347517730496454,0.07228915662650602,0.10668229777256741,0.0838235294117647
RP11-296O14.3,0.09375,0.20851063829787234,0.10638297872340426,0.12650602409638553,0.205158264947245,0.15
PRDX6,0.34375,0.15319148936170213,0.2978723404255319,0.18072289156626506,0.23446658851113716,0.21764705882352942
KLHL20,0.0625,0.0851063829787234,0.014184397163120567,0.018072289156626505,0.08675263774912075,0.061764705882352944
ZBTB37,0.041666666666666664,0.059574468085106386,0.04964539007092199,0.04216867469879518,0.0668229777256741,0.045588235294117645
RC3H1,0.14583333333333334,0.16170212765957448,0.03546099290780142,0.08433734939759036,0.1488862837045721,0.07205882352941176
